NO.	GN	AGE	EDU	HHM	HHW	IWORK	IOPW	IRTEH	RESTEHP	IWTEH	ITT	HHINC	IEVAL	PHU	MAIN_MODE	SEC_MODE	TTSTA	STOP	TAXI	HHCOW	WILLP	W_CAR_TT	W_CAR_CO	W_CAR_WT	W_PT_TT	W_PT_CO	W_PT_WT	W_AT_TT	W_AT_CO	W_AT_WT	W_T_TT	W_T_CO	W_T_WT	WorkTrip_CHOICE	MEHTR	EMTR	TaxiMoreComfortableThanAuto	NeedCarAtWork	PreferNotToDrive	EcoSysFriendly	PreferToUsePT	TaxiWaitingTime	PreferWalking	PreferAuto	StressfulWhilePassanger	ParkingNotAvailable	PreferToRenACar	PreferTaxi	UsedCruise	PreferElectricAuto	PreferHybridAuto	TrustAutoDrive	UsingSiriORAlexa	TrustCruise	UseGoogleMas	UsingTimeINAuto	FacingTraffic	SharedApp	BeingOnTimeMatters	ATUsingCamera	TalkingToOperator	LandOperatorControl	ATWorkWithTaxi	MobileIsImportant	RecreationRatherWork	TechnologyMatter	WorryAboutPrivacy	WaitingForNewBrandTech	SharingTripIsOk	EconomicalSatisfied
851	2	4	2	1	1	1	7	2	4	2	1	5	2	4	1	4	1	2	4	2	2	50	30	0	105	10	25	15	600	7	70	100	5	1	2	3	2	1	1	3	2	4	4	4	4	2	2	2	2	2	4	4	4	2	4	4	4	4	3	4	4	5	5	5	5	4	4	2	4	4
852	2	4	2	1	1	1	7	2	4	2	1	5	2	4	1	4	1	2	4	2	2	90	50	4	70	5	15	15	600	7	90	150	10	1	2	3	2	1	1	3	2	4	4	4	4	2	2	2	2	2	4	4	4	2	4	4	4	4	3	4	4	5	5	5	5	4	4	2	4	4
853	1	5	1	3	2	1	6	1	1	1	1	5	3	4	1	4	4	1	4	3	5	75	30	2	85	15	15	20	400	10	70	120	5	1	2	2	3	4	1	2	1	4	2	5	5	4	1	1	5	5	5	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	1	5	5	2
854	1	5	1	3	2	1	6	1	1	1	1	5	3	4	1	4	4	1	4	3	5	75	70	0	105	10	25	20	400	10	70	100	10	1	2	2	3	4	1	2	1	4	2	5	5	4	1	1	5	5	5	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	1	5	5	2
855	1	5	1	3	2	1	6	1	1	1	1	5	3	4	1	4	4	1	4	3	5	50	50	2	85	15	25	20	400	5	70	120	10	1	2	2	3	4	1	2	1	4	2	5	5	4	1	1	5	5	5	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	1	5	5	2
856	1	5	1	3	2	1	6	1	1	1	1	5	3	4	1	4	4	1	4	3	5	90	50	4	70	10	25	20	600	5	90	100	10	1	2	2	3	4	1	2	1	4	2	5	5	4	1	1	5	5	5	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	1	5	5	2
857	1	5	1	3	2	1	6	1	1	1	1	5	3	4	1	4	4	1	4	3	5	50	30	0	105	10	25	15	600	7	70	100	5	1	2	2	3	4	1	2	1	4	2	5	5	4	1	1	5	5	5	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	1	5	5	2
858	1	5	1	3	2	1	6	1	1	1	1	5	3	4	1	4	4	1	4	3	5	90	50	4	70	5	15	15	600	7	90	150	10	1	2	2	3	4	1	2	1	4	2	5	5	4	1	1	5	5	5	3	5	5	5	4	5	5	5	5	5	5	5	5	5	5	1	5	5	2
859	2	5	4	3	1	1	7	1	1	1	4	7	2	4	1	1	5	1	4	3	5	75	30	2	85	15	15	20	400	10	70	120	5	1	4	4	1	5	5	5	5	5	5	5	4	5	1	1	5	4	1	3	1	4	2	4	5	3	3	3	3	3	3	3	1	1	5	5	1	1
860	2	5	4	3	1	1	7	1	1	1	4	7	2	4	1	1	5	1	4	3	5	75	70	0	105	10	25	20	400	10	70	100	10	1	4	4	1	5	5	5	5	5	5	5	4	5	1	1	5	4	1	3	1	4	2	4	5	3	3	3	3	3	3	3	1	1	5	5	1	1
861	2	5	4	3	1	1	7	1	1	1	4	7	2	4	1	1	5	1	4	3	5	50	50	2	85	15	25	20	400	5	70	120	10	1	4	4	1	5	5	5	5	5	5	5	4	5	1	1	5	4	1	3	1	4	2	4	5	3	3	3	3	3	3	3	1	1	5	5	1	1
862	2	5	4	3	1	1	7	1	1	1	4	7	2	4	1	1	5	1	4	3	5	90	50	4	70	10	25	20	600	5	90	100	10	1	4	4	1	5	5	5	5	5	5	5	4	5	1	1	5	4	1	3	1	4	2	4	5	3	3	3	3	3	3	3	1	1	5	5	1	1
863	2	5	4	3	1	1	7	1	1	1	4	7	2	4	1	1	5	1	4	3	5	50	30	0	105	10	25	15	600	7	70	100	5	1	4	4	1	5	5	5	5	5	5	5	4	5	1	1	5	4	1	3	1	4	2	4	5	3	3	3	3	3	3	3	1	1	5	5	1	1
864	2	5	4	3	1	1	7	1	1	1	4	7	2	4	1	1	5	1	4	3	5	90	50	4	70	5	15	15	600	7	90	150	10	1	4	4	1	5	5	5	5	5	5	5	4	5	1	1	5	4	1	3	1	4	2	4	5	3	3	3	3	3	3	3	1	1	5	5	1	1
865	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	3	75	30	2	85	15	15	20	400	10	70	120	5	2	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
866	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	3	75	70	0	105	10	25	20	400	10	70	100	10	1	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
867	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	3	50	50	2	85	15	25	20	400	5	70	120	10	3	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
868	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	3	90	50	4	70	10	25	20	600	5	90	100	10	2	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
869	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	3	50	30	0	105	10	25	15	600	7	70	100	5	1	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
870	2	4	2	5	3	1	6	1	8	1	2	3	3	4	5	6	2	1	1	3	3	90	50	4	70	5	15	15	600	7	90	150	10	4	2	1	4	2	1	5	3	3	5	5	4	5	4	3	5	5	5	4	4	4	5	4	4	5	5	5	2	5	3	3	4	1	2	5	2	1
871	2	5	1	4	1	1	7	1	13	1	1	7	2	4	5	2	1	2	5	3	5	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	1	5	3	3	1	3	3	5	5	5	1	1	4	4	3	3	3	2	4	4	5	3	1	5	4	1	3	5	5	3	3	2	2	4
872	2	5	1	4	1	1	7	1	13	1	1	7	2	4	5	2	1	2	5	3	5	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	1	5	3	3	1	3	3	5	5	5	1	1	4	4	3	3	3	2	4	4	5	3	1	5	4	1	3	5	5	3	3	2	2	4
873	2	5	1	4	1	1	7	1	13	1	1	7	2	4	5	2	1	2	5	3	5	50	50	2	85	15	25	20	400	5	70	120	10	1	0	0	1	5	3	3	1	3	3	5	5	5	1	1	4	4	3	3	3	2	4	4	5	3	1	5	4	1	3	5	5	3	3	2	2	4
874	2	5	1	4	1	1	7	1	13	1	1	7	2	4	5	2	1	2	5	3	5	90	50	4	70	10	25	20	600	5	90	100	10	1	0	0	1	5	3	3	1	3	3	5	5	5	1	1	4	4	3	3	3	2	4	4	5	3	1	5	4	1	3	5	5	3	3	2	2	4
875	2	5	1	4	1	1	7	1	13	1	1	7	2	4	5	2	1	2	5	3	5	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	1	5	3	3	1	3	3	5	5	5	1	1	4	4	3	3	3	2	4	4	5	3	1	5	4	1	3	5	5	3	3	2	2	4
876	2	5	1	4	1	1	7	1	13	1	1	7	2	4	5	2	1	2	5	3	5	90	50	4	70	5	15	15	600	7	90	150	10	1	0	0	1	5	3	3	1	3	3	5	5	5	1	1	4	4	3	3	3	2	4	4	5	3	1	5	4	1	3	5	5	3	3	2	2	4
877	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	5	75	30	2	85	15	15	20	400	10	70	120	5	2	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
878	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	5	75	70	0	105	10	25	20	400	10	70	100	10	2	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
879	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	5	50	50	2	85	15	25	20	400	5	70	120	10	2	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
880	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	5	90	50	4	70	10	25	20	600	5	90	100	10	2	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
881	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	5	50	30	0	105	10	25	15	600	7	70	100	5	2	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
882	1	4	3	2	2	2	5	1	4	1	2	7	2	1	4	3	1	2	1	1	5	90	50	4	70	5	15	15	600	7	90	150	10	2	2	0	4	5	5	5	5	4	4	4	2	2	4	2	4	4	4	4	5	5	5	5	5	5	5	5	5	5	3	5	2	5	4	4	2	4
883	2	1	1	5	2	4	5	2	0	2	1	4	3	2	7	7	1	2	2	1	1	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	3	3	5	5	5	2	5	4	1	1	1	3	1	5	5	4	3	5	3	2	4	3	5	5	5	5	5	3	2	3	1	5	5	1
884	2	1	1	5	2	4	5	2	0	2	1	4	3	2	7	7	1	2	2	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	3	3	5	5	5	2	5	4	1	1	1	3	1	5	5	4	3	5	3	2	4	3	5	5	5	5	5	3	2	3	1	5	5	1
885	2	1	1	5	2	4	5	2	0	2	1	4	3	2	7	7	1	2	2	1	1	50	50	2	85	15	25	20	400	5	70	120	10	4	0	0	3	3	5	5	5	2	5	4	1	1	1	3	1	5	5	4	3	5	3	2	4	3	5	5	5	5	5	3	2	3	1	5	5	1
886	2	1	1	5	2	4	5	2	0	2	1	4	3	2	7	7	1	2	2	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	0	0	3	3	5	5	5	2	5	4	1	1	1	3	1	5	5	4	3	5	3	2	4	3	5	5	5	5	5	3	2	3	1	5	5	1
887	2	1	1	5	2	4	5	2	0	2	1	4	3	2	7	7	1	2	2	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	3	3	5	5	5	2	5	4	1	1	1	3	1	5	5	4	3	5	3	2	4	3	5	5	5	5	5	3	2	3	1	5	5	1
888	2	1	1	5	2	4	5	2	0	2	1	4	3	2	7	7	1	2	2	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	3	3	5	5	5	2	5	4	1	1	1	3	1	5	5	4	3	5	3	2	4	3	5	5	5	5	5	3	2	3	1	5	5	1
889	2	1	1	3	1	4	5	2	4	2	1	4	3	2	2	3	5	2	2	1	3	75	30	2	85	15	15	20	400	10	70	120	5	2	0	0	4	2	4	5	4	4	4	4	2	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	4	4	4	4	4	4	2
890	2	1	1	3	1	4	5	2	4	2	1	4	3	2	2	3	5	2	2	1	3	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	4	2	4	5	4	4	4	4	2	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	4	4	4	4	4	4	2
891	2	1	1	3	1	4	5	2	4	2	1	4	3	2	2	3	5	2	2	1	3	50	50	2	85	15	25	20	400	5	70	120	10	3	0	0	4	2	4	5	4	4	4	4	2	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	4	4	4	4	4	4	2
892	2	1	1	3	1	4	5	2	4	2	1	4	3	2	2	3	5	2	2	1	3	90	50	4	70	10	25	20	600	5	90	100	10	2	0	0	4	2	4	5	4	4	4	4	2	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	4	4	4	4	4	4	2
893	2	1	1	3	1	4	5	2	4	2	1	4	3	2	2	3	5	2	2	1	3	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	4	2	4	5	4	4	4	4	2	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	4	4	4	4	4	4	2
894	2	1	1	3	1	4	5	2	4	2	1	4	3	2	2	3	5	2	2	1	3	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	4	2	4	5	4	4	4	4	2	4	2	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	4	4	4	4	4	4	2
895	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	1	75	30	2	85	15	15	20	400	10	70	120	5	2	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
896	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	1	75	70	0	105	10	25	20	400	10	70	100	10	2	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
897	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	1	50	50	2	85	15	25	20	400	5	70	120	10	2	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
898	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	1	90	50	4	70	10	25	20	600	5	90	100	10	2	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
899	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	1	50	30	0	105	10	25	15	600	7	70	100	5	2	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
900	1	1	1	2	1	4	4	1	5	1	1	1	3	4	2	4	3	1	4	0	1	90	50	4	70	5	15	15	600	7	90	150	10	2	0	0	4	5	2	4	2	2	4	2	4	4	1	4	2	5	5	5	5	5	5	5	4	5	2	5	5	5	5	5	5	5	1	4	2	1
901	2	5	2	1	1	2	6	1	5	1	2	3	3	2	1	4	2	1	1	1	1	75	30	2	85	15	15	20	400	10	70	120	5	2	0	0	4	4	4	5	4	2	4	4	4	5	4	4	4	5	5	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4
902	2	5	2	1	1	2	6	1	5	1	2	3	3	2	1	4	2	1	1	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	4	4	4	5	4	2	4	4	4	5	4	4	4	5	5	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4
903	2	5	2	1	1	2	6	1	5	1	2	3	3	2	1	4	2	1	1	1	1	50	50	2	85	15	25	20	400	5	70	120	10	3	0	0	4	4	4	5	4	2	4	4	4	5	4	4	4	5	5	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4
904	2	5	2	1	1	2	6	1	5	1	2	3	3	2	1	4	2	1	1	1	1	90	50	4	70	10	25	20	600	5	90	100	10	2	0	0	4	4	4	5	4	2	4	4	4	5	4	4	4	5	5	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4
905	2	5	2	1	1	2	6	1	5	1	2	3	3	2	1	4	2	1	1	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	4	4	4	5	4	2	4	4	4	5	4	4	4	5	5	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4
906	2	5	2	1	1	2	6	1	5	1	2	3	3	2	1	4	2	1	1	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	4	4	4	5	4	2	4	4	4	5	4	4	4	5	5	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4
907	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	1	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
908	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
909	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
910	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
911	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	1	50	30	0	105	10	25	15	600	7	70	100	5	3	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
912	2	4	2	2	1	3	5	2	0	2	3	3	3	4	1	4	1	2	1	1	1	90	50	4	70	5	15	15	600	7	90	150	10	1	0	0	4	2	2	4	4	2	4	2	2	2	2	4	1	3	3	3	4	3	5	4	4	4	5	2	4	4	1	4	4	4	3	4	2	2
913	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	3	75	30	2	85	15	15	20	400	10	70	120	5	2	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
914	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	3	75	70	0	105	10	25	20	400	10	70	100	10	1	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
915	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	3	50	50	2	85	15	25	20	400	5	70	120	10	3	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
916	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	3	90	50	4	70	10	25	20	600	5	90	100	10	2	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
917	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	3	50	30	0	105	10	25	15	600	7	70	100	5	1	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
918	1	1	1	3	2	1	7	1	4	1	3	5	2	3	1	1	3	1	4	2	3	90	50	4	70	5	15	15	600	7	90	150	10	4	4	4	1	5	4	1	5	5	1	5	5	3	1	1	3	5	5	5	5	4	5	4	5	5	3	1	5	5	3	3	4	1	5	3	2	3
919	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	1	75	30	2	85	15	15	20	400	10	70	120	5	4	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
920	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	1	75	70	0	105	10	25	20	400	10	70	100	10	3	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
921	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	1	50	50	2	85	15	25	20	400	5	70	120	10	4	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
922	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	1	90	50	4	70	10	25	20	600	5	90	100	10	2	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
923	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	1	50	30	0	105	10	25	15	600	7	70	100	5	4	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
924	1	1	1	4	1	4	6	1	22	1	3	2	3	3	10	3	3	1	4	1	1	90	50	4	70	5	15	15	600	7	90	150	10	3	0	0	3	1	5	5	5	3	4	2	1	4	2	2	2	2	3	4	5	5	5	4	2	4	4	4	4	5	5	5	4	4	1	4	3	1
925	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	1	75	30	2	85	15	15	20	400	10	70	120	5	4	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
926	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	1	75	70	0	105	10	25	20	400	10	70	100	10	4	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
927	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	1	50	50	2	85	15	25	20	400	5	70	120	10	4	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
928	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
929	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	1	50	30	0	105	10	25	15	600	7	70	100	5	4	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
930	2	1	1	3	1	4	5	2	0	2	99	1	3	3	7	7	1	1	4	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	4	3	4	5	5	3	5	5	2	3	2	4	3	5	3	4	3	3	3	5	3	4	3	5	5	4	5	5	4	4	3	4	2	3
931	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	1	75	30	2	85	15	15	20	400	10	70	120	5	3	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
932	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	1	75	70	0	105	10	25	20	400	10	70	100	10	3	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
933	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	1	50	50	2	85	15	25	20	400	5	70	120	10	3	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
934	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	1	90	50	4	70	10	25	20	600	5	90	100	10	1	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
935	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	1	50	30	0	105	10	25	15	600	7	70	100	5	1	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
936	1	1	1	3	3	4	5	2	3	2	1	6	2	1	2	7	2	2	4	2	1	90	50	4	70	5	15	15	600	7	90	150	10	1	0	0	4	2	5	5	5	3	5	3	3	3	4	3	3	4	3	2	3	3	4	4	3	4	3	4	4	3	4	3	1	3	3	4	4	4
937	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	1	75	30	2	85	15	15	20	400	10	70	120	5	4	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
938	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	1	75	70	0	105	10	25	20	400	10	70	100	10	4	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
939	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	1	50	50	2	85	15	25	20	400	5	70	120	10	4	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
940	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
941	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	1	50	30	0	105	10	25	15	600	7	70	100	5	4	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
942	1	1	1	4	1	4	3	2	5	2	2	3	4	3	2	4	2	2	4	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	0	0	4	3	3	2	4	1	2	5	3	4	2	2	1	3	3	4	4	4	4	2	5	4	4	5	5	5	4	5	1	3	5	5	1	1
943	2	1	1	5	2	4	5	2	111	2	2	1	3	4	2	5	1	1	5	1	1	75	30	2	85	15	15	20	400	10	70	120	5	1	0	0	4	1	5	4	4	3	5	5	2	1	1	4	3	4	4	2	5	4	5	2	4	4	5	5	5	5	5	5	1	2	5	5	2	1
944	2	1	1	5	2	4	5	2	111	2	2	1	3	4	2	5	1	1	5	1	1	75	70	0	105	10	25	20	400	10	70	100	10	1	0	0	4	1	5	4	4	3	5	5	2	1	1	4	3	4	4	2	5	4	5	2	4	4	5	5	5	5	5	5	1	2	5	5	2	1
