NO	GN	AGE	EDU	HHM	HHW	IWORK	IOPW	IRTEH	RESTEHP	IWTEH	ITT	HHINC	IEVAL	PHU	MAIN_MODE	SEC_MODE	TTSTA	STOP	TAXI	HHCOW	CAR_TT	CAR_CO	CAR_WT	PT_TT	PT_CO	PT_WT	AT_TT	AT_CO	AT_WT	T_TT	T_CO	T_WT	AirportToHotelCHOICE	WILLP	W_CAR_TT	W_CAR_CO	W_CAR_WT	W_PT_TT	W_PT_CO	W_PT_WT	W_AT_TT	W_AT_CO	W_AT_WT	W_T_TT	W_T_CO	W_T_WT	WorkTrip_CHOICE	REC_CAR_TT	REC_CAR_CO	REC_CAR_WT	REC_AT_TT	REC_AT_CO	REC_AT_WT	REC_T_TT	REC_T_CO	REC_T_WT	RecTripCHOICE	ID	MEHTR	EMTR	TaxiMoreComfortableThanAuto	NeedCarAtWork	PreferNotToDrive	EcoSysFriendly	PreferToUsePT	TaxiWaitingTime	PreferWalking	PreferAuto	StressfulWhilePassanger	ParkingNotAvailable	PreferToRenACar	PreferTaxi	UsedCruise	PreferElectricAuto	PreferHybridAuto	TrustAutoDrive	UsingSiriORAlexa	TrustCruise	UseGoogleMas	UsingTimeINAuto	FacingTraffic	SharedApp	BeingOnTimeMatters	ATUsingCamera	TalkingToOperator	LandOperatorControl	ATWorkWithTaxi	MobileIsImportant	RecreationRatherWork	TechnologyMatter	WorryAboutPrivacy	WaitingForNewBrandTech	SharingTripIsOk	EconomicalSatisfied
885	2	2	2	4	1	4	4	1	6	1	1	5	2	3	3	4	1	2	1	1	60	95	5	110	20	30	20	400	5	70	120	10	2	1	50	50	2	85	15	25	20	400	5	70	120	10	3	65	85	5	20	400	5	70	110	10	1	42	0	0	5	2	5	2	5	2	5	2	2	5	5	4	5	3	3	4	4	5	5	5	4	4	5	5	5	3	2	5	4	5	2	3	5	2
886	2	2	2	4	1	4	4	1	6	1	1	5	2	3	3	4	1	2	1	1	100	95	10	85	15	30	20	600	5	110	95	10	2	1	90	50	4	70	10	25	20	600	5	90	100	10	2	115	85	10	20	600	5	110	90	10	2	42	0	0	5	2	5	2	5	2	5	2	2	5	5	4	5	3	3	4	4	5	5	5	4	4	5	5	5	3	2	5	4	5	2	3	5	2
887	2	2	2	4	1	4	4	1	6	1	1	5	2	3	3	4	1	2	1	1	60	70	5	120	15	30	15	600	7	70	95	5	2	1	50	30	0	105	10	25	15	600	7	70	100	5	2	65	60	0	15	600	7	70	90	5	1	42	0	0	5	2	5	2	5	2	5	2	2	5	5	4	5	3	3	4	4	5	5	5	4	4	5	5	5	3	2	5	4	5	2	3	5	2
888	2	2	2	4	1	4	4	1	6	1	1	5	2	3	3	4	1	2	1	1	100	95	15	85	10	20	15	600	7	110	150	10	3	1	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	1	42	0	0	5	2	5	2	5	2	5	2	2	5	5	4	5	3	3	4	4	5	5	5	4	4	5	5	5	3	2	5	4	5	2	3	5	2
889	2	2	1	5	1	4	4	1	23	2	2	4	2	3	3	4	3	2	1	0	75	70	7	110	20	20	20	600	10	70	120	5	4	3	75	30	2	85	15	15	20	400	10	70	120	5	4	80	60	5	20	600	10	70	110	5	1	47	4	2	5	2	5	1	5	1	5	1	1	5	4	4	4	3	3	4	4	4	4	4	4	5	4	3	4	1	4	2	5	4	5	4	1	4
890	2	2	1	5	1	4	4	1	23	2	2	4	2	3	3	4	3	2	1	0	75	130	5	120	15	30	20	300	10	70	95	10	3	3	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	2	47	4	2	5	2	5	1	5	1	5	1	1	5	4	4	4	3	3	4	4	4	4	4	4	5	4	3	4	1	4	2	5	4	5	4	1	4
891	2	2	1	5	1	4	4	1	23	2	2	4	2	3	3	4	3	2	1	0	60	95	5	110	20	30	20	400	5	70	120	10	2	3	50	50	2	85	15	25	20	400	5	70	120	10	4	65	85	5	20	400	5	70	110	10	1	47	4	2	5	2	5	1	5	1	5	1	1	5	4	4	4	3	3	4	4	4	4	4	4	5	4	3	4	1	4	2	5	4	5	4	1	4
892	2	2	1	5	1	4	4	1	23	2	2	4	2	3	3	4	3	2	1	0	100	95	10	85	15	30	20	600	5	110	95	10	1	3	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	2	47	4	2	5	2	5	1	5	1	5	1	1	5	4	4	4	3	3	4	4	4	4	4	4	5	4	3	4	1	4	2	5	4	5	4	1	4
893	2	2	1	5	1	4	4	1	23	2	2	4	2	3	3	4	3	2	1	0	60	70	5	120	15	30	15	600	7	70	95	5	3	3	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	3	47	4	2	5	2	5	1	5	1	5	1	1	5	4	4	4	3	3	4	4	4	4	4	4	5	4	3	4	1	4	2	5	4	5	4	1	4
894	2	2	1	5	1	4	4	1	23	2	2	4	2	3	3	4	3	2	1	0	100	95	15	85	10	20	15	600	7	110	150	10	4	3	90	50	4	70	5	15	15	600	7	90	150	10	3	115	85	10	15	600	7	110	140	10	2	47	4	2	5	2	5	1	5	1	5	1	1	5	4	4	4	3	3	4	4	4	4	4	4	5	4	3	4	1	4	2	5	4	5	4	1	4
895	1	2	2	4	1	4	4	1	2	1	2	5	2	3	3	4	1	1	2	2	75	70	7	110	20	20	20	600	10	70	120	5	2	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	55	0	0	3	3	2	3	4	1	2	4	2	5	1	2	2	3	3	4	4	4	5	5	4	4	4	3	5	4	4	5	3	4	1	4	4	1
896	1	2	2	4	1	4	4	1	2	1	2	5	2	3	3	4	1	1	2	2	75	130	5	120	15	30	20	300	10	70	95	10	2	1	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	1	55	0	0	3	3	2	3	4	1	2	4	2	5	1	2	2	3	3	4	4	4	5	5	4	4	4	3	5	4	4	5	3	4	1	4	4	1
897	1	2	2	4	1	4	4	1	2	1	2	5	2	3	3	4	1	1	2	2	60	95	5	110	20	30	20	400	5	70	120	10	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	55	0	0	3	3	2	3	4	1	2	4	2	5	1	2	2	3	3	4	4	4	5	5	4	4	4	3	5	4	4	5	3	4	1	4	4	1
898	1	2	2	4	1	4	4	1	2	1	2	5	2	3	3	4	1	1	2	2	100	95	10	85	15	30	20	600	5	110	95	10	1	1	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	1	55	0	0	3	3	2	3	4	1	2	4	2	5	1	2	2	3	3	4	4	4	5	5	4	4	4	3	5	4	4	5	3	4	1	4	4	1
899	1	2	2	4	1	4	4	1	2	1	2	5	2	3	3	4	1	1	2	2	60	70	5	120	15	30	15	600	7	70	95	5	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	55	0	0	3	3	2	3	4	1	2	4	2	5	1	2	2	3	3	4	4	4	5	5	4	4	4	3	5	4	4	5	3	4	1	4	4	1
900	1	2	2	4	1	4	4	1	2	1	2	5	2	3	3	4	1	1	2	2	100	95	15	85	10	20	15	600	7	110	150	10	1	1	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	1	55	0	0	3	3	2	3	4	1	2	4	2	5	1	2	2	3	3	4	4	4	5	5	4	4	4	3	5	4	4	5	3	4	1	4	4	1
901	1	2	1	5	3	8	5	2	5	99	1	5	2	4	1	4	2	1	1	2	75	70	7	110	20	20	20	600	10	70	120	5	1	2	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	3	76	0	0	3	4	2	5	3	5	2	4	2	3	3	3	2	4	5	4	4	5	5	3	3	5	3	3	5	5	5	5	5	5	5	5	5	3
902	1	2	1	5	3	8	5	2	5	99	1	5	2	4	1	4	2	1	1	2	75	130	5	120	15	30	20	300	10	70	95	10	1	2	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	1	76	0	0	3	4	2	5	3	5	2	4	2	3	3	3	2	4	5	4	4	5	5	3	3	5	3	3	5	5	5	5	5	5	5	5	5	3
903	1	2	1	5	3	8	5	2	5	99	1	5	2	4	1	4	2	1	1	2	60	95	5	110	20	30	20	400	5	70	120	10	1	2	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	76	0	0	3	4	2	5	3	5	2	4	2	3	3	3	2	4	5	4	4	5	5	3	3	5	3	3	5	5	5	5	5	5	5	5	5	3
904	1	2	1	5	3	8	5	2	5	99	1	5	2	4	1	4	2	1	1	2	100	95	10	85	15	30	20	600	5	110	95	10	4	2	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	1	76	0	0	3	4	2	5	3	5	2	4	2	3	3	3	2	4	5	4	4	5	5	3	3	5	3	3	5	5	5	5	5	5	5	5	5	3
905	1	2	1	5	3	8	5	2	5	99	1	5	2	4	1	4	2	1	1	2	60	70	5	120	15	30	15	600	7	70	95	5	3	2	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	3	76	0	0	3	4	2	5	3	5	2	4	2	3	3	3	2	4	5	4	4	5	5	3	3	5	3	3	5	5	5	5	5	5	5	5	5	3
906	1	2	1	5	3	8	5	2	5	99	1	5	2	4	1	4	2	1	1	2	100	95	15	85	10	20	15	600	7	110	150	10	3	2	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	3	76	0	0	3	4	2	5	3	5	2	4	2	3	3	3	2	4	5	4	4	5	5	3	3	5	3	3	5	5	5	5	5	5	5	5	5	3
907	1	2	1	5	4	5	6	1	5	1	4	2	3	2	3	4	5	1	1	2	75	70	7	110	20	20	20	600	10	70	120	5	3	5	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	1	86	2	2	4	2	4	4	4	5	2	2	2	5	2	3	3	5	5	4	4	4	4	2	5	5	2	5	5	5	5	4	5	5	5	5	5	3
908	1	2	1	5	4	5	6	1	5	1	4	2	3	2	3	4	5	1	1	2	75	130	5	120	15	30	20	300	10	70	95	10	3	5	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	3	86	2	2	4	2	4	4	4	5	2	2	2	5	2	3	3	5	5	4	4	4	4	2	5	5	2	5	5	5	5	4	5	5	5	5	5	3
909	1	2	1	5	4	5	6	1	5	1	4	2	3	2	3	4	5	1	1	2	60	95	5	110	20	30	20	400	5	70	120	10	3	5	50	50	2	85	15	25	20	400	5	70	120	10	3	65	85	5	20	400	5	70	110	10	1	86	2	2	4	2	4	4	4	5	2	2	2	5	2	3	3	5	5	4	4	4	4	2	5	5	2	5	5	5	5	4	5	5	5	5	5	3
910	1	2	1	5	4	5	6	1	5	1	4	2	3	2	3	4	5	1	1	2	100	95	10	85	15	30	20	600	5	110	95	10	3	5	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	2	86	2	2	4	2	4	4	4	5	2	2	2	5	2	3	3	5	5	4	4	4	4	2	5	5	2	5	5	5	5	4	5	5	5	5	5	3
911	1	2	1	5	4	5	6	1	5	1	4	2	3	2	3	4	5	1	1	2	60	70	5	120	15	30	15	600	7	70	95	5	3	5	50	30	0	105	10	25	15	600	7	70	100	5	2	65	60	0	15	600	7	70	90	5	1	86	2	2	4	2	4	4	4	5	2	2	2	5	2	3	3	5	5	4	4	4	4	2	5	5	2	5	5	5	5	4	5	5	5	5	5	3
912	1	2	1	5	4	5	6	1	5	1	4	2	3	2	3	4	5	1	1	2	100	95	15	85	10	20	15	600	7	110	150	10	3	5	90	50	4	70	5	15	15	600	7	90	150	10	2	115	85	10	15	600	7	110	140	10	1	86	2	2	4	2	4	4	4	5	2	2	2	5	2	3	3	5	5	4	4	4	4	2	5	5	2	5	5	5	5	4	5	5	5	5	5	3
913	1	2	2	4	3	2	5	1	18	1	3	5	3	2	3	1	2	1	4	1	75	70	7	110	20	20	20	600	10	70	120	5	2	3	75	30	2	85	15	15	20	400	10	70	120	5	4	80	60	5	20	600	10	70	110	5	1	102	2	0	4	5	5	3	5	2	4	4	2	5	1	3	2	4	5	4	5	4	5	4	5	5	2	4	4	4	5	5	2	4	5	2	1	2
914	1	2	2	4	3	2	5	1	18	1	3	5	3	2	3	1	2	1	4	1	75	130	5	120	15	30	20	300	10	70	95	10	2	3	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	2	102	2	0	4	5	5	3	5	2	4	4	2	5	1	3	2	4	5	4	5	4	5	4	5	5	2	4	4	4	5	5	2	4	5	2	1	2
915	1	2	2	4	3	2	5	1	18	1	3	5	3	2	3	1	2	1	4	1	60	95	5	110	20	30	20	400	5	70	120	10	2	3	50	50	2	85	15	25	20	400	5	70	120	10	4	65	85	5	20	400	5	70	110	10	1	102	2	0	4	5	5	3	5	2	4	4	2	5	1	3	2	4	5	4	5	4	5	4	5	5	2	4	4	4	5	5	2	4	5	2	1	2
916	1	2	2	4	3	2	5	1	18	1	3	5	3	2	3	1	2	1	4	1	100	95	10	85	15	30	20	600	5	110	95	10	4	3	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	1	102	2	0	4	5	5	3	5	2	4	4	2	5	1	3	2	4	5	4	5	4	5	4	5	5	2	4	4	4	5	5	2	4	5	2	1	2
917	1	2	2	4	3	2	5	1	18	1	3	5	3	2	3	1	2	1	4	1	60	70	5	120	15	30	15	600	7	70	95	5	4	3	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	3	102	2	0	4	5	5	3	5	2	4	4	2	5	1	3	2	4	5	4	5	4	5	4	5	5	2	4	4	4	5	5	2	4	5	2	1	2
918	1	2	2	4	3	2	5	1	18	1	3	5	3	2	3	1	2	1	4	1	100	95	15	85	10	20	15	600	7	110	150	10	4	3	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	1	102	2	0	4	5	5	3	5	2	4	4	2	5	1	3	2	4	5	4	5	4	5	4	5	5	2	4	4	4	5	5	2	4	5	2	1	2
919	1	2	1	3	2	4	5	2	0	2	3	3	3	3	3	4	1	2	1	0	75	70	7	110	20	20	20	600	10	70	120	5	4	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	113	0	0	4	5	3	4	4	2	4	2	2	2	4	3	4	3	3	2	3	3	4	4	4	4	4	4	3	4	3	5	5	5	3	3	1	3
920	1	2	1	3	2	4	5	2	0	2	3	3	3	3	3	4	1	2	1	0	75	130	5	120	15	30	20	300	10	70	95	10	4	1	75	70	0	105	10	25	20	400	10	70	100	10	4	80	100	0	20	400	10	70	90	10	2	113	0	0	4	5	3	4	4	2	4	2	2	2	4	3	4	3	3	2	3	3	4	4	4	4	4	4	3	4	3	5	5	5	3	3	1	3
921	1	2	1	3	2	4	5	2	0	2	3	3	3	3	3	4	1	2	1	0	60	95	5	110	20	30	20	400	5	70	120	10	4	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	113	0	0	4	5	3	4	4	2	4	2	2	2	4	3	4	3	3	2	3	3	4	4	4	4	4	4	3	4	3	5	5	5	3	3	1	3
922	1	2	1	3	2	4	5	2	0	2	3	3	3	3	3	4	1	2	1	0	100	95	10	85	15	30	20	600	5	110	95	10	4	1	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	1	113	0	0	4	5	3	4	4	2	4	2	2	2	4	3	4	3	3	2	3	3	4	4	4	4	4	4	3	4	3	5	5	5	3	3	1	3
923	1	2	1	3	2	4	5	2	0	2	3	3	3	3	3	4	1	2	1	0	60	70	5	120	15	30	15	600	7	70	95	5	4	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	113	0	0	4	5	3	4	4	2	4	2	2	2	4	3	4	3	3	2	3	3	4	4	4	4	4	4	3	4	3	5	5	5	3	3	1	3
924	1	2	1	3	2	4	5	2	0	2	3	3	3	3	3	4	1	2	1	0	100	95	15	85	10	20	15	600	7	110	150	10	4	1	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	1	113	0	0	4	5	3	4	4	2	4	2	2	2	4	3	4	3	3	2	3	3	4	4	4	4	4	4	3	4	3	5	5	5	3	3	1	3
925	1	2	1	1	1	4	5	1	12	1	4	3	3	3	2	3	1	1	5	1	75	70	7	110	20	20	20	600	10	70	120	5	4	5	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	2	114	0	0	3	2	5	3	5	3	5	2	1	2	4	2	3	4	3	2	5	3	5	2	4	3	5	4	5	5	5	5	2	5	1	1	2	1
926	1	2	1	1	1	4	5	1	12	1	4	3	3	3	2	3	1	1	5	1	75	130	5	120	15	30	20	300	10	70	95	10	2	5	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	2	114	0	0	3	2	5	3	5	3	5	2	1	2	4	2	3	4	3	2	5	3	5	2	4	3	5	4	5	5	5	5	2	5	1	1	2	1
927	1	2	1	1	1	4	5	1	12	1	4	3	3	3	2	3	1	1	5	1	60	95	5	110	20	30	20	400	5	70	120	10	2	5	50	50	2	85	15	25	20	400	5	70	120	10	3	65	85	5	20	400	5	70	110	10	2	114	0	0	3	2	5	3	5	3	5	2	1	2	4	2	3	4	3	2	5	3	5	2	4	3	5	4	5	5	5	5	2	5	1	1	2	1
928	1	2	1	1	1	4	5	1	12	1	4	3	3	3	2	3	1	1	5	1	100	95	10	85	15	30	20	600	5	110	95	10	2	5	90	50	4	70	10	25	20	600	5	90	100	10	2	115	85	10	20	600	5	110	90	10	2	114	0	0	3	2	5	3	5	3	5	2	1	2	4	2	3	4	3	2	5	3	5	2	4	3	5	4	5	5	5	5	2	5	1	1	2	1
929	1	2	1	1	1	4	5	1	12	1	4	3	3	3	2	3	1	1	5	1	60	70	5	120	15	30	15	600	7	70	95	5	2	5	50	30	0	105	10	25	15	600	7	70	100	5	2	65	60	0	15	600	7	70	90	5	2	114	0	0	3	2	5	3	5	3	5	2	1	2	4	2	3	4	3	2	5	3	5	2	4	3	5	4	5	5	5	5	2	5	1	1	2	1
930	1	2	1	1	1	4	5	1	12	1	4	3	3	3	2	3	1	1	5	1	100	95	15	85	10	20	15	600	7	110	150	10	2	5	90	50	4	70	5	15	15	600	7	90	150	10	2	115	85	10	15	600	7	110	140	10	2	114	0	0	3	2	5	3	5	3	5	2	1	2	4	2	3	4	3	2	5	3	5	2	4	3	5	4	5	5	5	5	2	5	1	1	2	1
931	1	2	1	3	3	4	4	1	2	1	1	1	2	3	1	4	1	1	4	3	75	70	7	110	20	20	20	600	10	70	120	5	1	5	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	115	0	0	1	5	2	4	2	4	4	5	2	5	2	2	1	3	3	3	3	4	5	4	5	4	3	4	3	4	4	5	4	5	5	5	1	2
932	1	2	1	3	3	4	4	1	2	1	1	1	2	3	1	4	1	1	4	3	75	130	5	120	15	30	20	300	10	70	95	10	1	5	75	70	0	105	10	25	20	400	10	70	100	10	3	80	100	0	20	400	10	70	90	10	1	115	0	0	1	5	2	4	2	4	4	5	2	5	2	2	1	3	3	3	3	4	5	4	5	4	3	4	3	4	4	5	4	5	5	5	1	2
933	1	2	1	3	3	4	4	1	2	1	1	1	2	3	1	4	1	1	4	3	60	95	5	110	20	30	20	400	5	70	120	10	1	5	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	115	0	0	1	5	2	4	2	4	4	5	2	5	2	2	1	3	3	3	3	4	5	4	5	4	3	4	3	4	4	5	4	5	5	5	1	2
934	1	2	1	3	3	4	4	1	2	1	1	1	2	3	1	4	1	1	4	3	100	95	10	85	15	30	20	600	5	110	95	10	3	5	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	2	115	0	0	1	5	2	4	2	4	4	5	2	5	2	2	1	3	3	3	3	4	5	4	5	4	3	4	3	4	4	5	4	5	5	5	1	2
935	1	2	1	3	3	4	4	1	2	1	1	1	2	3	1	4	1	1	4	3	60	70	5	120	15	30	15	600	7	70	95	5	3	5	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	115	0	0	1	5	2	4	2	4	4	5	2	5	2	2	1	3	3	3	3	4	5	4	5	4	3	4	3	4	4	5	4	5	5	5	1	2
936	1	2	1	3	3	4	4	1	2	1	1	1	2	3	1	4	1	1	4	3	100	95	15	85	10	20	15	600	7	110	150	10	2	5	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	3	115	0	0	1	5	2	4	2	4	4	5	2	5	2	2	1	3	3	3	3	4	5	4	5	4	3	4	3	4	4	5	4	5	5	5	1	2
937	1	2	1	4	1	8	1	2	5	99	2	1	4	3	7	7	5	1	5	0	75	70	7	110	20	20	20	600	10	70	120	5	1	3	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	117	0	0	3	4	3	4	2	4	2	3	1	3	4	3	3	3	3	3	3	3	4	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5
938	1	2	1	4	1	8	1	2	5	99	2	1	4	3	7	7	5	1	5	0	75	130	5	120	15	30	20	300	10	70	95	10	1	3	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	1	117	0	0	3	4	3	4	2	4	2	3	1	3	4	3	3	3	3	3	3	3	4	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5
939	1	2	1	4	1	8	1	2	5	99	2	1	4	3	7	7	5	1	5	0	60	95	5	110	20	30	20	400	5	70	120	10	1	3	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	117	0	0	3	4	3	4	2	4	2	3	1	3	4	3	3	3	3	3	3	3	4	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5
940	1	2	1	4	1	8	1	2	5	99	2	1	4	3	7	7	5	1	5	0	100	95	10	85	15	30	20	600	5	110	95	10	4	3	90	50	4	70	10	25	20	600	5	90	100	10	3	115	85	10	20	600	5	110	90	10	2	117	0	0	3	4	3	4	2	4	2	3	1	3	4	3	3	3	3	3	3	3	4	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5
941	1	2	1	4	1	8	1	2	5	99	2	1	4	3	7	7	5	1	5	0	60	70	5	120	15	30	15	600	7	70	95	5	3	3	50	30	0	105	10	25	15	600	7	70	100	5	4	65	60	0	15	600	7	70	90	5	1	117	0	0	3	4	3	4	2	4	2	3	1	3	4	3	3	3	3	3	3	3	4	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5
942	1	2	1	4	1	8	1	2	5	99	2	1	4	3	7	7	5	1	5	0	100	95	15	85	10	20	15	600	7	110	150	10	2	3	90	50	4	70	5	15	15	600	7	90	150	10	1	115	85	10	15	600	7	110	140	10	2	117	0	0	3	4	3	4	2	4	2	3	1	3	4	3	3	3	3	3	3	3	4	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5
943	2	2	1	4	2	4	6	2	5	1	3	2	3	2	1	4	1	2	1	2	75	70	7	110	20	20	20	600	10	70	120	5	2	1	75	30	2	85	15	15	20	400	10	70	120	5	3	80	60	5	20	600	10	70	110	5	1	118	1	0	4	3	5	4	3	2	1	3	2	2	1	3	5	4	5	4	5	5	5	4	3	5	5	3	4	2	5	5	5	5	3	4	4	3
944	2	2	1	4	2	4	6	2	5	1	3	2	3	2	1	4	1	2	1	2	75	130	5	120	15	30	20	300	10	70	95	10	2	1	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	3	118	1	0	4	3	5	4	3	2	1	3	2	2	1	3	5	4	5	4	5	5	5	4	3	5	5	3	4	2	5	5	5	5	3	4	4	3
945	2	2	1	4	2	4	6	2	5	1	3	2	3	2	1	4	1	2	1	2	60	95	5	110	20	30	20	400	5	70	120	10	1	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	118	1	0	4	3	5	4	3	2	1	3	2	2	1	3	5	4	5	4	5	5	5	4	3	5	5	3	4	2	5	5	5	5	3	4	4	3
946	2	2	1	4	2	4	6	2	5	1	3	2	3	2	1	4	1	2	1	2	100	95	10	85	15	30	20	600	5	110	95	10	1	1	90	50	4	70	10	25	20	600	5	90	100	10	4	115	85	10	20	600	5	110	90	10	2	118	1	0	4	3	5	4	3	2	1	3	2	2	1	3	5	4	5	4	5	5	5	4	3	5	5	3	4	2	5	5	5	5	3	4	4	3
947	2	2	1	4	2	4	6	2	5	1	3	2	3	2	1	4	1	2	1	2	60	70	5	120	15	30	15	600	7	70	95	5	1	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	118	1	0	4	3	5	4	3	2	1	3	2	2	1	3	5	4	5	4	5	5	5	4	3	5	5	3	4	2	5	5	5	5	3	4	4	3
948	2	2	1	4	2	4	6	2	5	1	3	2	3	2	1	4	1	2	1	2	100	95	15	85	10	20	15	600	7	110	150	10	1	1	90	50	4	70	5	15	15	600	7	90	150	10	4	115	85	10	15	600	7	110	140	10	1	118	1	0	4	3	5	4	3	2	1	3	2	2	1	3	5	4	5	4	5	5	5	4	3	5	5	3	4	2	5	5	5	5	3	4	4	3
949	1	2	1	3	1	4	3	1	4	1	3	3	2	2	3	2	1	2	3	1	75	70	7	110	20	20	20	600	10	70	120	5	2	1	75	30	2	85	15	15	20	400	10	70	120	5	1	80	60	5	20	600	10	70	110	5	1	119	0	0	4	2	2	5	2	2	2	4	2	4	2	2	2	4	4	4	3	3	4	4	4	4	3	5	4	3	5	5	3	3	4	5	5	1
950	1	2	1	3	1	4	3	1	4	1	3	3	2	2	3	2	1	2	3	1	75	130	5	120	15	30	20	300	10	70	95	10	2	1	75	70	0	105	10	25	20	400	10	70	100	10	1	80	100	0	20	400	10	70	90	10	3	119	0	0	4	2	2	5	2	2	2	4	2	4	2	2	2	4	4	4	3	3	4	4	4	4	3	5	4	3	5	5	3	3	4	5	5	1
951	1	2	1	3	1	4	3	1	4	1	3	3	2	2	3	2	1	2	3	1	60	95	5	110	20	30	20	400	5	70	120	10	2	1	50	50	2	85	15	25	20	400	5	70	120	10	1	65	85	5	20	400	5	70	110	10	1	119	0	0	4	2	2	5	2	2	2	4	2	4	2	2	2	4	4	4	3	3	4	4	4	4	3	5	4	3	5	5	3	3	4	5	5	1
952	1	2	1	3	1	4	3	1	4	1	3	3	2	2	3	2	1	2	3	1	100	95	10	85	15	30	20	600	5	110	95	10	2	1	90	50	4	70	10	25	20	600	5	90	100	10	1	115	85	10	20	600	5	110	90	10	2	119	0	0	4	2	2	5	2	2	2	4	2	4	2	2	2	4	4	4	3	3	4	4	4	4	3	5	4	3	5	5	3	3	4	5	5	1
953	1	2	1	3	1	4	3	1	4	1	3	3	2	2	3	2	1	2	3	1	60	70	5	120	15	30	15	600	7	70	95	5	2	1	50	30	0	105	10	25	15	600	7	70	100	5	1	65	60	0	15	600	7	70	90	5	1	119	0	0	4	2	2	5	2	2	2	4	2	4	2	2	2	4	4	4	3	3	4	4	4	4	3	5	4	3	5	5	3	3	4	5	5	1
